1,415034,124193,3254,11741,870,13021,10006,15590
2,283680,80311,80723,2073,6997,445,6720,9302,11826,2243,7343,425,7054,8901,11551
3,231365,63242,63921,63736,1771,5422,241,4518,8646,9928,1496,5229,375,4862,8285,9894,1649,5538,254,4873,8226,9837
4,200956,53766,53779,54518,53864,1454,4474,187,3518,7905,8850,1391,4449,242,3573,7806,8758,1060,4568,239,3839,7635,8651,1330,4470,202,3604,7833,8740
5,182674,48580,47864,47799,48032,47720,1211,4218,199,3301,7107,7688,856,3707,178,2866,7538,8216,1095,3780,175,2918,7491,8029,1166,4035,168,3074,7327,7853,1221,3785,150,2713,7752,8095
6,166895,42823,43215,43315,43005,43287,42840,989,3258,142,2403,7149,7294,763,3504,147,2485,6994,7371,907,3240,186,2570,6974,7352,1049,3474,129,2428,7086,7330,898,3339,157,2690,6793,7227,953,3547,109,2491,6938,7269
7,161220,40953,40836,40739,40824,41334,40908,40935,1045,3270,130,2401,6775,6865,833,3138,104,2103,7066,7251,941,3144,113,2057,7142,7193,905,3467,107,2304,6808,6925,658,3293,158,2435,6735,6954,744,2978,120,2041,7197,7315,793,2958,138,2122,7133,7238
8,154999,39263,38305,38941,38864,38975,38924,38334,38257,490,2798,156,2054,6817,6968,600,2706,87,1804,7085,6872,632,2808,118,2083,6740,6863,633,3048,125,2022,6854,6713,743,3101,144,2201,6598,6618,884,2881,100,1914,7074,6787,1011,3074,79,1923,6943,6550,987,2888,61,1750,7167,6778
9,152202,37263,37064,37823,38105,37139,37556,37221,37099,37378,869,2885,63,1772,7014,6438,782,2588,63,1751,6915,6724,679,2770,101,1908,6935,6531,250,2506,163,1931,6848,6781,749,2775,77,1786,6852,6587,600,2607,114,1728,7058,6761,449,2780,91,1762,6990,6568,881,2570,68,1557,7124,6824,815,2651,130,1822,6947,6552
10,146872,35859,35447,35622,35619,35414,35785,35291,35390,34817,35392,534,2427,107,1762,6635,6350,553,2519,91,1667,6757,6126,591,2264,90,1524,6985,6448,576,2541,77,1655,6758,6331,909,2209,95,1605,6818,6404,463,2561,111,1798,6627,6141,396,2173,47,1325,7056,6817,529,2424,79,1612,6751,6369,617,2305,73,1509,6832,6296,915,2563,100,1617,6917,6058
11,148602,35283,35201,35323,35617,35333,35296,36128,35139,35220,35004,34854,222,2049,78,1382,7449,6354,503,2273,67,1435,7231,6306,390,2234,88,1507,7169,6248,331,2144,102,1471,7066,6685,894,2534,99,1656,6987,5927,541,2187,65,1417,7394,6219,1347,2320,89,1746,7180,6137,702,2337,86,1494,6988,6254,592,2057,54,1295,7210,6705,733,2254,70,1525,7088,6091,669,2228,72,1469,6957,6391
12,145608,34461,33981,34490,34409,32621,33443,33249,34198,34946,34387,33718,34305,371,2187,61,1464,6906,6283,512,2282,75,1632,6695,5849,258,2198,88,1373,7107,6233,611,2085,99,1456,6976,6089,720,2145,39,1319,6837,5811,522,1932,87,1251,7107,6044,885,1963,60,1369,6969,5956,373,2058,60,1294,7019,6379,271,2063,86,1409,7070,6470,456,2109,68,1339,7239,6157,882,2073,50,1313,6995,6213,463,2185,97,1417,6858,6318
13,145895,33169,32553,33020,32555,33233,33191,33595,33792,33197,33937,34179,33151,33835,545,1992,71,1339,6989,5872,754,1766,52,1199,7159,5953,912,1849,80,1524,6834,5682,760,1953,63,1240,6970,5872,224,1764,90,1327,7071,5987,584,1796,41,1205,7115,6221,420,1824,91,1321,7147,6066,420,1912,73,1285,7026,6297,498,1995,43,1228,7273,5944,773,2195,76,1437,6961,6029,271,2013,52,1255,7094,6427,468,1973,64,1340,7155,5732,298,2063,74,1407,6947,6040
14,138893,31622,31277,31659,31243,30738,30181,31293,31604,31795,30604,30434,31167,32163,32413,650,1859,72,1446,6657,5257,248,1535,63,1042,6835,5976,266,1622,81,1092,6832,5967,466,1904,52,1345,6551,5400,605,1775,43,1084,6647,5735,1070,1563,30,1052,6918,5379,528,1794,63,1242,6792,5436,490,1803,76,1228,6741,5678,269,1784,53,1232,6659,5896,593,1435,78,1155,6709,5501,679,1731,42,1293,6355,5424,454,1820,54,1244,6510,5594,158,1722,83,1272,6683,5908,197,1914,80,1314,6632,5901
15,140050,31980,30675,30763,32473,31282,31296,31912,31817,30253,32087,30243,30759,30372,30675,30756,365,1667,65,1219,6814,5898,554,1587,60,1141,6841,5381,627,1580,35,1079,7073,5399,131,1760,91,1278,6880,5826,458,1595,35,939,7187,5787,417,1592,72,1208,6693,5690,382,1928,92,1448,6576,5469,211,1767,87,1260,6761,5682,463,1457,46,1022,6977,5451,113,1766,78,1220,6874,5720,828,1793,31,1166,7000,4895,670,1579,44,1046,6826,5633,442,1536,47,966,6877,5646,498,1456,46,995,6820,5871,536,1353,41,1023,6998,5654
