0,20,140,20,0,0,0
0,-5,140,42,0,0,1
0,36,80,60,0,0,0
0,50,80,50,0,0,1
0,36,80,66,0,0,1
0,-5,140,42,0,0,0
0,20,140,20,0,0,1
