0,20,140,20,0,0,0
0,-5,140,42,0,0,1
0,36,70,60,0,0,0
0,50,70,50,0,0,1
0,60,70,36,0,1,0
0,42,140,-5,0,0,0
0,20,140,20,0,1,0
